,fid_code,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,il_2017,il_2018,il_2019,il_2020,il_2021,il_2022,fmr_2017,fmr_2018,fmr_2019,fmr_2020,fmr_2021,fmr_2022,ratio_2017,ratio_2018,ratio_2019,ratio_2020,ratio_2021,ratio_2022,slope
0,1806799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,62500.0,64100.0,65200.0,63900,69800.0,72500.0,515.0,494.0,543.0,569.0,576.0,584.0,0.09888,0.0924804992199688,0.09993865030674846,0.10685446009389671,0.09902578796561605,0.09666206896551724,3.681433536113655e-05
0,1806999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,60100.0,60300.0,62000.0,64800,65800.0,73400.0,456.0,510.0,486.0,495.0,498.0,499.0,0.09104825291181365,0.10149253731343283,0.09406451612903226,0.09166666666666666,0.09082066869300912,0.08158038147138964,-0.00019464955363279537
0,1807199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,58300.0,59800.0,62500.0,64300,62600.0,69000.0,471.0,509.0,517.0,532.0,559.0,621.0,0.09694682675814752,0.10214046822742474,0.099264,0.09928460342146189,0.10715654952076677,0.108,0.00016746360359703048
0,1807399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,68300.0,67000.0,68900.0,69000,72300.0,82200.0,573.0,611.0,628.0,665.0,680.0,686.0,0.10067349926793558,0.10943283582089552,0.10937590711175617,0.11565217391304349,0.11286307053941909,0.10014598540145986,3.316524196301073e-05
0,1807599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,51800.0,53700.0,55600.0,58800,61300.0,66800.0,465.0,486.0,479.0,500.0,512.0,515.0,0.10772200772200773,0.10860335195530726,0.10338129496402877,0.10204081632653061,0.10022838499184339,0.09251497005988024,-0.00024404897104413656
0,1807799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,54100.0,55700.0,59500.0,64100,63200.0,68700.0,496.0,577.0,561.0,597.0,609.0,616.0,0.1100184842883549,0.12430879712746858,0.11314285714285714,0.11176287051482059,0.11563291139240506,0.10759825327510918,-9.40685688082663e-05
0,1807999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55000.0,56300.0,59600.0,61300,64800.0,71600.0,523.0,539.0,504.0,516.0,569.0,569.0,0.11410909090909091,0.11488454706927176,0.1014765100671141,0.10101141924959217,0.10537037037037036,0.09536312849162011,-0.0002922319833371191
0,1808199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,69900.0,77200.0,79900.0,82000,81600.0,94100.0,594.0,599.0,651.0,674.0,678.0,677.0,0.10197424892703863,0.09310880829015544,0.09777221526908636,0.09863414634146342,0.09970588235294117,0.08633368756641871,-0.00013702298462468573
0,1808399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,57500.0,58500.0,59800.0,60000,62800.0,70800.0,515.0,549.0,540.0,578.0,587.0,569.0,0.10747826086956522,0.11261538461538462,0.10836120401337793,0.1156,0.1121656050955414,0.0964406779661017,-0.00011737727878628954
0,1808599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,60200.0,62500.0,66500.0,74700,73600.0,80100.0,478.0,547.0,529.0,553.0,569.0,552.0,0.09528239202657807,0.105024,0.09545864661654135,0.08883534136546185,0.09277173913043478,0.08269662921348314,-0.00025311643315539627
0,1808799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,54400.0,56900.0,63400.0,67700,71100.0,80300.0,465.0,486.0,479.0,500.0,512.0,515.0,0.1025735294117647,0.10249560632688928,0.09066246056782334,0.08862629246676514,0.08641350210970464,0.07696139476961394,-0.00042462655705566575
0,1808999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,64900.0,69100.0,72800.0,74900,75500.0,85000.0,548.0,580.7142857142857,590.8928571428571,598.9285714285714,610.1724137931035,633.1034482758621,0.1013251155624037,0.10084763283026668,0.09739992150706436,0.0959565134465001,0.09698104590089061,0.08937931034482759,-0.00017326713080138015
0,1809199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,57200.0,60400.0,70400.0,65200,69500.0,79000.0,463.0,484.0,497.0,511.0,505.0,535.0,0.09713286713286713,0.096158940397351,0.08471590909090909,0.09404907975460122,0.08719424460431655,0.08126582278481012,-0.0002307050915612031
0,1809399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,56100.0,58400.0,59600.0,62800,65000.0,72900.0,437.0,495.0,474.0,506.0,507.0,512.0,0.093475935828877,0.10171232876712329,0.09543624161073826,0.09668789808917197,0.0936,0.08427983539094651,-0.00016444245717286843
0,1809599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,58600.0,57800.0,61500.0,58000,62900.0,75300.0,492.0,467.0,508.0,543.0,558.0,559.0,0.10075085324232082,0.09695501730103806,0.0991219512195122,0.1123448275862069,0.10645468998410175,0.08908366533864542,-3.955725024404963e-05
0,1809799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,69900.0,77200.0,79900.0,82000,81600.0,94100.0,594.0,599.0,651.0,674.0,678.0,677.0,0.10197424892703863,0.09310880829015544,0.09777221526908636,0.09863414634146342,0.09970588235294117,0.08633368756641871,-0.00013702298462468573
0,1809999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,61100.0,62800.0,65000.0,65900,67800.0,71200.0,522.0,559.0,504.0,500.0,512.0,515.0,0.10252045826513911,0.10681528662420382,0.09304615384615385,0.09104704097116843,0.09061946902654867,0.08679775280898877,-0.00030761926892550906
0,1810199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,57700.0,59700.0,63900.0,63100,68400.0,73700.0,465.0,486.0,479.0,500.0,512.0,515.0,0.09670710571923744,0.09768844221105527,0.08995305164319249,0.09508716323296355,0.08982456140350877,0.08385345997286296,-0.000196966094201787
0,1810399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,56900.0,59400.0,60700.0,61400,61700.0,67800.0,465.0,486.0,479.0,500.0,512.0,515.0,0.09806678383128295,0.09818181818181818,0.09469522240527183,0.09771986970684039,0.09957860615883306,0.09115044247787611,-6.515879889149174e-05
0,1810599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,62300.0,75800.0,73800.0,74900,76300.0,91400.0,659.0,678.0,697.0,646.0,681.0,706.0,0.12693418940609952,0.10733509234828496,0.11333333333333333,0.10349799732977304,0.1071035386631717,0.09269146608315099,-0.00043272288969914804
0,1810799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,54800.0,59900.0,64400.0,67900,68800.0,74500.0,532.0,549.0,513.0,501.0,507.0,520.0,0.1164963503649635,0.10998330550918196,0.09559006211180124,0.0885419734904271,0.08843023255813953,0.08375838926174496,-0.0005604693166442899
0,1810999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,69900.0,77200.0,79900.0,82000,81600.0,94100.0,594.0,599.0,651.0,674.0,678.0,677.0,0.10197424892703863,0.09310880829015544,0.09777221526908636,0.09863414634146342,0.09970588235294117,0.08633368756641871,-0.00013702298462468573
0,1811199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,64900.0,69100.0,72800.0,74900,75500.0,85000.0,548.0,580.7142857142857,590.8928571428571,598.9285714285714,610.1724137931035,633.1034482758621,0.1013251155624037,0.10084763283026668,0.09739992150706436,0.0959565134465001,0.09698104590089061,0.08937931034482759,-0.00017326713080138015
0,1811399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,61100.0,63100.0,65000.0,67400,67800.0,74200.0,465.0,490.0,479.0,500.0,537.0,513.0,0.09132569558101473,0.09318541996830428,0.08843076923076923,0.08902077151335312,0.09504424778761061,0.08296495956873315,-8.48504626688393e-05
0,1811599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,74700.0,78300.0,81300.0,86300,85400.0,99100.0,527.0,556.0,584.0,568.0,604.0,643.0,0.08465863453815262,0.08521072796934866,0.08619926199261993,0.07898030127462341,0.0848711943793911,0.07786074672048436,-0.00010054047756241584
0,1811799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,49000.0,50900.0,53700.0,57100,59700.0,64800.0,465.0,486.0,479.0,500.0,512.0,515.0,0.11387755102040817,0.11457760314341847,0.1070391061452514,0.10507880910683012,0.10291457286432161,0.09537037037037037,-0.0003082983122045527
0,1811999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,54100.0,56900.0,61800.0,64300,62800.0,69400.0,479.0,520.0,563.0,566.0,578.0,578.0,0.10624768946395564,0.10966608084358524,0.10932038834951456,0.1056298600311042,0.11044585987261146,0.09994236311239194,-7.828053092656827e-05
0,1812199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,53300.0,53000.0,55600.0,56800,59800.0,66700.0,465.0,486.0,489.0,525.0,542.0,552.0,0.10469043151969981,0.1100377358490566,0.10553956834532374,0.11091549295774648,0.10876254180602006,0.0993103448275862,-6.035735946968117e-05
0,1812399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,59200.0,60000.0,61000.0,64600,65800.0,74200.0,465.0,487.0,479.0,500.0,512.0,515.0,0.09425675675675675,0.0974,0.09422950819672131,0.09287925696594428,0.09337386018237082,0.08328840970350404,-0.0001625485855950934
0,1812599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55900.0,59400.0,62400.0,65800,66400.0,70200.0,465.0,486.0,442.0,465.0,512.0,515.0,0.0998211091234347,0.09818181818181818,0.085,0.08480243161094225,0.09253012048192771,0.08803418803418804,-0.00018116015936896156
0,1812799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,64900.0,69100.0,72800.0,74900,75500.0,85000.0,548.0,580.7142857142857,590.8928571428571,598.9285714285714,610.1724137931035,633.1034482758621,0.1013251155624037,0.10084763283026668,0.09739992150706436,0.0959565134465001,0.09698104590089061,0.08937931034482759,-0.00017326713080138015
0,1812999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,65500.0,65100.0,67200.0,74800,78400.0,83700.0,566.0,555.0,565.0,565.0,597.0,621.0,0.10369465648854961,0.10230414746543778,0.10089285714285715,0.09064171122994652,0.09137755102040816,0.08903225806451613,-0.00027700696992421933
0,1813199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52200.0,54100.0,55600.0,59400,58600.0,64700.0,465.0,486.0,479.0,500.0,512.0,515.0,0.10689655172413794,0.1078003696857671,0.10338129496402877,0.10101010101010101,0.10484641638225256,0.0955177743431221,-0.00016220700183228109
0,1813399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,60800.0,64700.0,69600.0,70100,72200.0,81700.0,540.0,535.0,564.0,570.0,572.0,589.0,0.10657894736842105,0.09922720247295208,0.09724137931034482,0.09757489300998573,0.09506925207756232,0.08651162790697674,-0.00026780222569941644
0,1813599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,51100.0,52900.0,55200.0,59400,59100.0,66500.0,465.0,486.0,479.0,500.0,512.0,515.0,0.10919765166340509,0.11024574669187145,0.1041304347826087,0.10101010101010101,0.10395939086294416,0.09293233082706767,-0.0002459666796213973
0,1813799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,61700.0,63200.0,64500.0,66600,70700.0,78900.0,447.0,475.0,444.0,471.0,493.0,497.0,0.08693679092382496,0.09018987341772151,0.0826046511627907,0.08486486486486486,0.08367751060820368,0.0755893536121673,-0.0001762239554399485
0,1813999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,58900.0,60300.0,59200.0,62600,63300.0,71700.0,465.0,497.0,479.0,500.0,502.0,499.0,0.09473684210526316,0.09890547263681591,0.09709459459459459,0.09584664536741214,0.09516587677725119,0.08351464435146444,-0.00016328029898781782
0,1814199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,61500.0,63300.0,65600.0,70800,73500.0,78000.0,502.0,547.0,530.0,598.0,616.0,708.0,0.09795121951219513,0.10369668246445497,0.09695121951219512,0.10135593220338983,0.10057142857142858,0.10892307692307693,0.0001187815192060159
0,1814399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,51800.0,53700.0,58500.0,61600,59900.0,66800.0,509.0,551.0,577.0,564.0,600.0,573.0,0.11791505791505791,0.12312849162011173,0.11835897435897436,0.10987012987012987,0.12020033388981637,0.10293413173652695,-0.0002194713061247604
0,1814599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,69900.0,77200.0,79900.0,82000,81600.0,94100.0,594.0,599.0,651.0,674.0,678.0,677.0,0.10197424892703863,0.09310880829015544,0.09777221526908636,0.09863414634146342,0.09970588235294117,0.08633368756641871,-0.00013702298462468573
0,1814799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,67000.0,69500.0,70500.0,73500,74200.0,82700.0,423.0,445.0,442.0,465.0,483.0,490.0,0.07576119402985075,0.07683453237410072,0.0752340425531915,0.07591836734693877,0.07811320754716981,0.07110036275695285,-4.472334774176147e-05
0,1814999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48100.0,52800.0,53900.0,58100,60000.0,66400.0,486.0,516.0,481.0,500.0,512.0,515.0,0.12124740124740124,0.11727272727272728,0.10708719851576995,0.10327022375215146,0.1024,0.0930722891566265,-0.00045073980246591606
0,1815199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,57100.0,59400.0,62200.0,66400,70900.0,78800.0,509.0,542.0,518.0,579.0,594.0,579.0,0.10697022767075307,0.10949494949494949,0.09993569131832797,0.10463855421686746,0.10053596614950634,0.08817258883248731,-0.00027657686030746275
0,1815399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,57500.0,58200.0,58100.0,60900,62400.0,68500.0,489.0,493.0,518.0,521.0,545.0,555.0,0.10205217391304348,0.10164948453608247,0.10698795180722892,0.10266009852216748,0.10480769230769231,0.09722627737226278,-4.519693493842785e-05
0,1815599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,49600.0,51000.0,50600.0,53700,56900.0,68200.0,465.0,514.0,479.0,469.0,483.0,515.0,0.1125,0.12094117647058823,0.11359683794466403,0.10480446927374301,0.10186291739894551,0.0906158357771261,-0.0004177332547624777
0,1815799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,62500.0,70900.0,70400.0,79100,72000.0,79100.0,613.0,612.0,615.0,620.0,653.0,734.0,0.117696,0.10358251057827926,0.10482954545454545,0.09405815423514538,0.10883333333333334,0.11135271807838179,-6.36555537197906e-05
0,1815999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,62200.0,62500.0,69100.0,70900,73400.0,84200.0,516.0,549.0,538.0,567.0,578.0,574.0,0.09954983922829581,0.105408,0.09342981186685963,0.09596614950634696,0.0944959128065395,0.08180522565320665,-0.00028314998051513676
0,1816199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,61500.0,61400.0,61900.0,61300,60300.0,67300.0,435.0,460.0,487.0,471.0,495.0,524.0,0.08487804878048781,0.08990228013029317,0.09441033925686591,0.09220228384991844,0.09850746268656717,0.09343239227340268,0.00015804573744392181
0,1816399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,65500.0,65100.0,67200.0,74800,78400.0,83700.0,566.0,555.0,565.0,565.0,597.0,621.0,0.10369465648854961,0.10230414746543778,0.10089285714285715,0.09064171122994652,0.09137755102040816,0.08903225806451613,-0.00027700696992421933
0,1816599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52900.0,58200.0,61300.0,63900,65000.0,69500.0,481.0,491.0,517.0,513.0,546.0,565.0,0.10911153119092627,0.10123711340206186,0.10120717781402937,0.09633802816901409,0.1008,0.09755395683453237,-0.00015230562293611275
0,1816799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52900.0,58200.0,61300.0,63900,65000.0,69500.0,481.0,491.0,517.0,513.0,546.0,565.0,0.10911153119092627,0.10123711340206186,0.10120717781402937,0.09633802816901409,0.1008,0.09755395683453237,-0.00015230562293611275
0,1816999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55000.0,56000.0,59400.0,62200,63700.0,71100.0,488.0,509.0,502.0,504.0,520.0,523.0,0.10647272727272727,0.10907142857142857,0.10141414141414141,0.09723472668810289,0.09795918367346938,0.08827004219409283,-0.0003060227971740502
0,1817199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,67400.0,66300.0,73500.0,69500,74100.0,79500.0,474.0,506.0,491.0,516.0,512.0,591.0,0.08439169139465875,0.09158371040723982,0.08016326530612244,0.08909352517985611,0.08291497975708502,0.08920754716981132,1.6674635235781115e-05
0,1817399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,65500.0,65100.0,67200.0,74800,78400.0,83700.0,566.0,555.0,565.0,565.0,597.0,621.0,0.10369465648854961,0.10230414746543778,0.10089285714285715,0.09064171122994652,0.09137755102040816,0.08903225806451613,-0.00027700696992421933
0,1817599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,51500.0,53900.0,58300.0,60400,61200.0,67900.0,467.0,491.0,492.0,504.0,517.0,541.0,0.10881553398058252,0.10931354359925788,0.10126929674099486,0.10013245033112583,0.10137254901960785,0.09561119293078056,-0.00021662270332818134
0,1817799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55300.0,52900.0,60700.0,61600,54100.0,64500.0,496.0,511.0,462.0,476.0,483.0,490.0,0.10763110307414105,0.11591682419659735,0.09133443163097199,0.09272727272727273,0.10713493530499076,0.09116279069767441,-0.00025546282728777775
0,1817999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,63700.0,65600.0,68800.0,71100,71900.0,79800.0,469.0,503.0,518.0,511.0,526.0,516.0,0.08835164835164835,0.09201219512195122,0.09034883720930233,0.08624472573839663,0.08778859527121001,0.07759398496240602,-0.00016800768564131525
0,1818199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,63200.0,64700.0,65400.0,66200,67600.0,72700.0,465.0,503.0,481.0,514.0,526.0,530.0,0.08829113924050633,0.09329211746522412,0.08825688073394496,0.09317220543806647,0.09337278106508876,0.0874828060522696,2.6563084822015637e-06
0,1818399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,63700.0,65600.0,68800.0,71100,71900.0,79100.0,469.0,503.0,518.0,511.0,526.0,565.0,0.08835164835164835,0.09201219512195122,0.09034883720930233,0.08624472573839663,0.08778859527121001,0.08571428571428572,-7.133743859511263e-05
0,1900199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,60700.0,61900.0,65400.0,66600,69700.0,81600.0,448.0,465.0,481.0,497.0,519.0,534.0,0.0885667215815486,0.0901453957996769,0.08825688073394496,0.08954954954954955,0.08935437589670014,0.07852941176470589,-0.00012206414280368777
0,1900399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,58700.0,61800.0,65000.0,65700,67900.0,74500.0,448.0,465.0,481.0,497.0,531.0,604.0,0.09158432708688245,0.09029126213592233,0.0888,0.09077625570776256,0.09384388807069219,0.09728859060402685,9.798916928047622e-05
0,1900599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,59100.0,59700.0,66300.0,68400,70400.0,76500.0,448.0,465.0,481.0,497.0,519.0,534.0,0.09096446700507614,0.09346733668341708,0.08705882352941176,0.08719298245614035,0.0884659090909091,0.08376470588235294,-0.00012111649872480417
0,1900799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,57400.0,58700.0,58400.0,57200,56200.0,59000.0,448.0,465.0,481.0,497.0,519.0,534.0,0.09365853658536585,0.09505962521294718,0.09883561643835616,0.10426573426573427,0.11081850533807829,0.10861016949152542,0.0003034879112704164
0,1900999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,64200.0,64500.0,67400.0,65700,63900.0,68900.0,448.0,465.0,481.0,497.0,519.0,534.0,0.08373831775700935,0.08651162790697674,0.0856379821958457,0.09077625570776256,0.09746478873239436,0.09300435413642962,0.000200780804488744
0,1901199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,75300.0,79900.0,82700.0,85100,83400.0,90000.0,491.0,513.0,522.0,470.0,472.0,558.0,0.07824701195219123,0.07704630788485607,0.07574365175332527,0.0662749706227967,0.0679136690647482,0.0744,-0.00013357537464715638
0,1901399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,68000.0,67400.0,74600.0,71600,74100.0,89800.0,496.0,491.0,554.0,517.0,592.0,611.0,0.08752941176470588,0.08741839762611275,0.08911528150134049,0.08664804469273743,0.09587044534412956,0.08164810690423163,-1.5518137992687944e-05
0,1901599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,69400.0,73000.0,74600.0,77700,79300.0,86100.0,466.0,491.0,520.0,538.0,572.0,616.0,0.08057636887608069,0.08071232876712328,0.0836461126005362,0.08308880308880309,0.08655737704918033,0.08585365853658537,0.00010324829437372338
0,1901799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,78700.0,82800.0,86000.0,87600,88700.0,95600.0,461.0,439.0,496.0,470.0,540.0,585.0,0.07029224904701398,0.0636231884057971,0.0692093023255814,0.06438356164383562,0.07305524239007892,0.07343096234309623,9.324758988457452e-05
0,1901999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,72300.0,73600.0,76600.0,79200,77800.0,86400.0,502.0,505.0,501.0,479.0,510.0,564.0,0.0833195020746888,0.08233695652173913,0.07848563968668407,0.07257575757575757,0.07866323907455013,0.07833333333333334,-9.967113847445184e-05
0,1902199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,62500.0,61800.0,63900.0,68600,70300.0,77500.0,461.0,442.0,444.0,448.0,472.0,546.0,0.088512,0.0858252427184466,0.08338028169014085,0.0783673469387755,0.08056899004267426,0.08454193548387097,-9.674289371267646e-05
0,1902399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,64600.0,67100.0,70100.0,71600,72700.0,78500.0,488.0,489.0,481.0,497.0,519.0,534.0,0.09065015479876161,0.087451564828614,0.082339514978602,0.08329608938547486,0.08566712517193947,0.08163057324840764,-0.00011784441027362245
0,1902599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,59300.0,61700.0,60600.0,63000,68400.0,75700.0,448.0,465.0,481.0,497.0,519.0,534.0,0.09065767284991569,0.09043760129659643,0.09524752475247525,0.09466666666666666,0.09105263157894737,0.08464993394980184,-6.851062318888364e-05
0,1902799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,68500.0,71100.0,75000.0,78500,82000.0,88900.0,491.0,485.0,499.0,497.0,519.0,534.0,0.08601459854014598,0.08185654008438818,0.07984,0.07597452229299363,0.07595121951219512,0.07208098987626546,-0.00021726067319759816
0,1902999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,53400.0,55000.0,57400.0,61600,66300.0,73800.0,448.0,465.0,481.0,497.0,519.0,534.0,0.10067415730337079,0.10145454545454545,0.10055749128919861,0.09681818181818182,0.09393665158371041,0.08682926829268292,-0.00022742246699278862
0,1903199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,69000.0,71900.0,77000.0,82500,85200.0,93300.0,485.0,491.0,523.0,538.0,575.0,592.0,0.08434782608695653,0.0819471488178025,0.08150649350649351,0.07825454545454545,0.08098591549295775,0.07614147909967846,-0.00011230329276874898
0,1903399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,64400.0,66800.0,68900.0,71700,73700.0,80300.0,449.0,459.0,478.0,495.0,511.0,545.0,0.08366459627329192,0.08245508982035928,0.0832510885341074,0.08284518828451883,0.08320217096336499,0.08144458281444583,-2.205886694000597e-05
0,1903599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,68200.0,68800.0,70500.0,73200,75100.0,81200.0,448.0,465.0,481.0,497.0,519.0,534.0,0.07882697947214076,0.0811046511627907,0.08187234042553192,0.08147540983606558,0.08292942743009321,0.07891625615763546,1.3151861047408058e-05
0,1903799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,59600.0,64800.0,67700.0,73200,78000.0,86500.0,448.0,465.0,481.0,497.0,519.0,603.0,0.09020134228187919,0.08611111111111111,0.08525849335302807,0.08147540983606558,0.07984615384615384,0.08365317919075145,-0.00013171135897016852
0,1903999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,61300.0,61500.0,66600.0,66000,64300.0,70700.0,506.0,521.0,538.0,548.0,569.0,614.0,0.09905383360522023,0.10165853658536585,0.09693693693693693,0.09963636363636363,0.10618973561430793,0.10421499292786421,0.00010023528666541464
0,1904199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,67300.0,68000.0,68600.0,68500,67400.0,75200.0,448.0,465.0,481.0,497.0,524.0,510.0,0.07988112927191679,0.08205882352941177,0.0841399416909621,0.08706569343065694,0.09329376854599407,0.08138297872340426,0.00010509484296874925
0,1904399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,59800.0,63100.0,65300.0,69500,70400.0,75500.0,400.0,445.0,464.0,482.0,473.0,496.0,0.0802675585284281,0.08462757527733757,0.08526799387442573,0.08322302158273381,0.080625,0.07883443708609271,-5.051977460806681e-05
0,1904599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,66400.0,69000.0,67500.0,71700,70600.0,75800.0,459.0,487.0,513.0,502.0,528.0,544.0,0.08295180722891567,0.08469565217391305,0.0912,0.08401673640167363,0.08974504249291784,0.08612137203166227,5.6696979458143945e-05
0,1904799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,58600.0,59700.0,60700.0,63100,68200.0,79300.0,448.0,465.0,481.0,497.0,519.0,534.0,0.09174061433447099,0.09346733668341708,0.09509060955518946,0.09451664025356576,0.09131964809384165,0.08080706179066835,-0.000146868566165178
0,1904999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,82200.0,79600.0,88000.0,89200,91300.0,98500.0,566.0,597.0,614.0,603.0,608.0,658.0,0.08262773722627738,0.09,0.08372727272727273,0.08112107623318386,0.07991237677984665,0.08016243654822335,-0.00010760849891625516
0,1905199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,54400.0,62300.0,62100.0,71000,75900.0,89200.0,470.0,481.0,501.0,503.0,519.0,534.0,0.1036764705882353,0.09264847512038524,0.09681159420289855,0.08501408450704226,0.08205533596837945,0.07183856502242153,-0.00048277727376416633
0,1905399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52500.0,54100.0,53200.0,53500,59000.0,62500.0,448.0,465.0,499.0,518.0,530.0,491.0,0.1024,0.10314232902033271,0.1125563909774436,0.11618691588785046,0.10779661016949152,0.094272,-5.4872932481260765e-05
0,1905599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,69400.0,74200.0,75900.0,76900,78800.0,84500.0,448.0,465.0,481.0,497.0,519.0,534.0,0.07746397694524496,0.0752021563342318,0.07604743083003952,0.077555266579974,0.07903553299492386,0.07583431952662723,1.1570663426006511e-05
0,1905799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,53900.0,58300.0,59700.0,64700,66900.0,74400.0,498.0,467.0,481.0,528.0,567.0,581.0,0.11087198515769944,0.09612349914236706,0.09668341708542713,0.0979289026275116,0.10170403587443946,0.09370967741935483,-0.00016148676893670458
0,1905999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,70500.0,75200.0,79000.0,83400,79200.0,87700.0,495.0,496.0,525.0,543.0,576.0,631.0,0.08425531914893616,0.07914893617021276,0.07974683544303797,0.0781294964028777,0.08727272727272728,0.08633979475484607,7.899145784985941e-05
0,1906199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,66400.0,75100.0,84100.0,82900,77900.0,87500.0,524.0,500.0,509.0,510.0,532.0,554.0,0.0946987951807229,0.07989347536617843,0.07262782401902497,0.0738238841978287,0.08195121951219513,0.07597714285714285,-0.0002053308785739015
0,1906399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,66300.0,67500.0,67800.0,71600,72400.0,78500.0,448.0,465.0,481.0,497.0,519.0,534.0,0.08108597285067873,0.08266666666666667,0.08513274336283186,0.08329608938547486,0.08602209944751381,0.08163057324840764,2.6077729413873056e-05
